Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
61adca65-7bfe-93d6-9149-068a3e2ccafb,1984-02-26,,999-92-7889,S99938034,X51563971X,Mr.,Cyrus914,,Dietrich576,,,M,asian,nonhispanic,M,Taunton  Massachusetts  US,840 Feeney Gate,Lexington,Massachusetts,Middlesex County,25017,02420,42.395712855466726,-71.21866927026733,15470.78,0.00,153669
64bbde2d-ac62-7a8a-6c73-22aea4ea3132,2003-01-03,,999-37-1795,S99995370,X22438749X,Ms.,Luz785,Cassaundra447,Weber641,,,,black,nonhispanic,F,Woburn  Massachusetts  US,548 Hills Throughway Unit 34,Wilmington,Massachusetts,Middlesex County,25017,01887,42.567538909732164,-71.12116518005621,12802.80,1310.46,181604
e9de4431-5532-6bbd-73fe-c50596f7a834,1960-07-20,,999-15-6822,S99927104,X05493808X,Mrs.,Eddie505,Jeana169,Gerhold939,,Roberts511,D,black,nonhispanic,F,Bridgewater  Massachusetts  US,991 Mann Knoll Unit 73,Boston,Massachusetts,Suffolk County,25025,02152,42.32791757558276,-71.11208736997207,17871.94,3887.20,25119
9b8aa92d-b861-91bb-6565-486a566f2324,1958-03-01,,999-64-1346,S99944963,X95748113X,Mrs.,Benita195,Bianca274,Heidenreich818,,Kohler843,M,white,nonhispanic,F,Boston  Massachusetts  US,703 Gaylord Extension Suite 64,Worcester,Massachusetts,Worcester County,25027,01583,42.26746193109628,-71.74243736183598,18341.96,423.24,71046
a95e4b47-e6b0-2cab-c958-78e5919763b6,1989-03-23,,999-38-5629,S99970906,X82353921X,Mr.,Emmanuel930,Salvatore257,Sporer811,,,M,white,hispanic,M,Bolton  Massachusetts  US,587 Prosacco Harbor Apt 42,Boston,Massachusetts,Suffolk County,25025,02108,42.387412798193864,-71.06907778017094,12502.45,667.55,634059
91021a1c-d2cc-0636-eb4b-67caa02e8e5f,1960-10-28,,999-97-5259,S99972206,X41165588X,Mr.,Marcus77,,Moore224,,,M,asian,nonhispanic,M,Lynnfield  Massachusetts  US,504 O'Reilly Gateway,Brookline,Massachusetts,Norfolk County,25021,02445,42.38340963358826,-71.09344839685626,7800.00,12186.34,9688
167bb4aa-e5c5-6ffe-7394-e0cc022ddcc5,1993-12-24,,999-72-3141,S99927628,X04912074X,Mr.,Carey440,Chadwick722,Cremin516,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,992 Larkin Trafficway,Everett,Massachusetts,Middlesex County,25017,02148,42.410660866866436,-71.01864977949083,12715.36,2485.20,30236
af208568-907e-6bda-325c-01bda825af1c,1952-06-07,,999-35-1719,S99936850,X04979712X,Mrs.,Eula461,Collette420,Beatty507,,Lakin515,W,white,nonhispanic,F,Lawrence  Massachusetts  US,1074 Kuhic Rapid Apt 49,Bourne,Massachusetts,Barnstable County,25001,02532,41.80173717182512,-70.58500133436132,8220.00,13540.74,10225
dcfbedee-46c2-9331-c379-6943be733642,1978-04-24,,999-12-6757,S99961138,X83921688X,Mr.,Teodoro374,José Luis472,Esquivel546,,,M,white,hispanic,M,Havana  Havana  CU,388 Marquardt Plaza,Cambridge,Massachusetts,Middlesex County,25017,02141,42.37618990187675,-71.11201675898668,16301.54,0.00,41670
84167da1-5b13-2d3d-9205-3b9f875afe89,1995-04-04,,999-63-8399,S99984570,X06450405X,Mr.,Patricio639,Santiago500,Rael318,,,M,black,hispanic,M,Roseau  Saint George  DM,876 Sawayn Dam,Revere,Massachusetts,Suffolk County,25025,02151,42.42657688490142,-70.98914895801292,15478.34,0.00,45801
74b884c6-cf44-89f7-c0fa-e4e07d98df7d,1966-04-27,,999-87-1989,S99989315,X72885905X,Mrs.,Jesenia223,Michell380,Lehner980,,Quitzon246,D,white,nonhispanic,F,Brookline  Massachusetts  US,635 Keebler Row Suite 82,Bourne,Massachusetts,Barnstable County,25001,02532,41.746161371130654,-70.5665940422111,8550.00,12527.54,10823
b73186a5-cdcf-1c96-a84e-a56a2bba3e99,2005-07-31,,999-74-7944,S99927008,X30226826X,Mr.,Donny470,Berry486,Cremin516,,,,white,nonhispanic,M,Beverly  Massachusetts  US,233 Jaskolski Rue Apt 55,Greenfield,Massachusetts,Franklin County,25011,01301,42.621088981565435,-72.56338061540171,2500.00,10238.78,11498
e726fa26-0af8-1b20-5ad1-c62aade8708d,1955-01-17,,999-71-1020,S99949386,X88295205X,Mr.,Lucien408,,Senger904,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,776 Fritsch Avenue,Mansfield,Massachusetts,Bristol County,,00000,42.04032742365487,-71.23971520007656,22882.34,1060.00,176754
b165e716-3b46-4742-fe88-120b9a72acc9,1994-01-08,,999-27-1044,S99961407,X86427979X,Mrs.,Michaela318,Basilia559,Yundt842,,Koch169,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,292 Fritsch Manor,Ayer,Massachusetts,Middlesex County,25017,01432,42.604728101210874,-71.57607436448275,15206.34,0.00,122862
3380c328-ab9a-4be9-ef72-326d684e4775,1998-12-14,,999-52-3696,S99975016,X54002369X,Mr.,Ricky354,,Lakin515,,,,white,nonhispanic,M,Weston  Massachusetts  US,1034 Pfeffer Haven Suite 73,Marlborough,Massachusetts,Middlesex County,25017,01752,42.314630029032095,-71.53180101200711,13302.80,0.00,184138
1da91166-2ffc-b21e-9bb7-b8575bed93c8,1963-02-17,,999-51-7723,S99913283,X17268438X,Mr.,Weston546,,Cummings51,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,868 Orn Village,Easthampton,Massachusetts,Hampshire County,25015,01027,42.284447585663365,-72.6840195270673,18895.14,0.00,43485
8279178d-e14b-b9ba-4bd6-0f2cf933b5d2,1936-01-17,,999-38-1905,S99916877,X41502088X,Ms.,Davina555,Danelle47,Conn188,,,S,other,nonhispanic,F,Boston  Massachusetts  US,509 Stehr Path,Townsend,Massachusetts,Middlesex County,25017,01469,42.6404015893778,-71.67199076196084,25457.74,1901.12,104935
aef7801a-8203-6a76-a069-c73f94d3837a,2005-04-23,,999-21-8703,S99937622,X65988666X,Mr.,Alan320,Willis868,Doyle959,,,,white,nonhispanic,M,Billerica  Massachusetts  US,320 Jaskolski Bypass,New Bedford,Massachusetts,Bristol County,25005,02748,41.696515207217075,-70.97955672998579,2800.00,10768.46,6088
1dbb340b-5ed7-d4cb-54d8-2315a6f592ae,1985-02-06,,999-38-1086,S99975289,X00121707X,Mr.,Omar359,Cyrus914,Weber641,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,796 Hayes Village Unit 4,Lawrence,Massachusetts,Essex County,25009,01843,42.66913116743791,-71.14667553485988,14663.94,0.00,77459
0630bed8-c3bd-b0ea-6777-3be822f0b24a,1985-01-12,,999-95-5317,S99920130,X19950564X,Mrs.,Kimber624,,Carter549,,Bogisich202,M,white,nonhispanic,F,Rockport  Massachusetts  US,635 Emmerich Corner Apt 70,Tyngsborough,Massachusetts,Middlesex County,,00000,42.693056178932515,-71.44282471139617,14437.30,766.46,194697
b9d1dc56-b480-153f-fbca-10402c469860,1993-10-07,,999-60-8751,S99933404,X95835809X,Mrs.,Stefany238,Fredda152,Thompson596,,Hansen121,M,white,nonhispanic,F,Medford  Massachusetts  US,115 Walsh Drive,Medford,Massachusetts,Middlesex County,25017,02155,42.40876108574749,-71.06571420570901,14524.74,0.00,138269
808abf74-167e-3855-d6cf-05d4cf6b1ecc,1971-06-22,,999-55-5521,S99982472,X22711534X,Mr.,Royal919,Benjamin360,Bosco882,,,S,white,nonhispanic,M,Somerville  Massachusetts  US,725 Stiedemann Mission,Yarmouth,Massachusetts,Barnstable County,,00000,41.66340469774107,-70.21471371361518,15354.80,0.00,123979
e4cb0e77-78b4-eb53-8b2f-60fb85d9610f,1985-03-19,,999-65-8487,S99982586,X23386049X,Mr.,Irving123,,Lockman863,,,M,white,nonhispanic,M,Weston  Massachusetts  US,364 Walker Vale Suite 95,Blackstone,Massachusetts,Worcester County,,00000,42.00582746672097,-71.51523913000817,13846.34,0.00,155847
29207612-5227-95c3-cdcd-d7085b8e28e1,1993-03-16,,999-34-4680,S99983988,X82939263X,Ms.,Maricarmen445,Cecilia788,Negrete68,,,S,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,333 Herman Rue,Boston,Massachusetts,Suffolk County,25025,02215,42.26355079427964,-71.13352583768192,15758.52,0.00,141795
9050e158-3a76-5ff9-e008-1639a626faa8,1970-06-17,,999-72-2298,S99930701,X41187806X,Ms.,Mee229,Edward499,Towne435,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,566 Anderson Camp,Springfield,Massachusetts,Hampden County,25013,01107,42.110657404806915,-72.45480957557014,7550.00,12026.74,23180
06d3d9e3-50fa-cc24-bfd6-2a79b0f7f674,1949-05-13,,999-71-1210,S99912445,X18736812X,Mr.,Ed239,Kenny207,O'Kon634,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,227 Homenick Rue,Boston,Massachusetts,Suffolk County,25025,02163,42.29999118661779,-71.04155791372314,22517.46,1154.20,47006
feeae14a-d243-b319-e011-7ea0b6fb7e40,1971-09-10,,999-59-9542,S99932669,X68062075X,Mrs.,Fallon874,,Murazik203,,Pfannerstill264,W,white,nonhispanic,F,North Andover  Massachusetts  US,833 Balistreri Row Apt 63,Easton,Massachusetts,Bristol County,,00000,42.03912651804144,-71.09864990915864,7100.00,11101.18,2129
66e05110-c1ad-d649-cd9c-76b375f9e45a,2004-12-13,,999-12-8266,S99913781,X77376620X,Mr.,Leonel449,Son314,McDermott739,,,,black,nonhispanic,M,Toulouse  Occitanie  FR,105 Brekke Camp Suite 65,Boston,Massachusetts,Suffolk County,25025,02116,42.27576817101244,-71.02256461412304,2700.00,10304.72,3970
5de58a5c-9c2b-77ad-91f0-1defaab15a81,1991-08-13,,999-64-3925,S99981481,X80400034X,Mrs.,Elenora790,Lauryn321,Block661,,Grady603,M,white,nonhispanic,F,Ipswich  Massachusetts  US,395 Altenwerth Rapid Unit 54,Billerica,Massachusetts,Middlesex County,,00000,42.56503161905172,-71.29879425894659,14196.38,454.40,75278
712ba2d9-0a09-c072-f18a-dfcb62699780,1958-03-24,,999-18-9904,S99955327,X42980046X,Mr.,Salvador46,,Rosenbaum794,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,490 Lehner Road,Falmouth,Massachusetts,Barnstable County,25001,02540,41.60055250256339,-70.67172670455994,22731.74,391.40,181387
1d349a07-8618-0e25-09c6-75aad3cc1d3d,1973-12-31,,999-63-3664,S99971482,X62220438X,Mr.,Fabian647,Hayden835,Torp761,PhD,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,627 Ondricka Overpass Apt 57,Arlington,Massachusetts,Middlesex County,25017,02474,42.42261055993359,-71.19926416285446,17108.90,0.00,42898
d8975e42-d438-5521-8223-22de2d4546e6,1967-11-25,,999-54-8822,S99913106,X89950733X,Mrs.,Beckie79,,Waelchi213,,West559,M,asian,nonhispanic,F,Townsend  Massachusetts  US,818 Harvey Flat Suite 13,Boston,Massachusetts,Suffolk County,25025,02130,42.35647465604824,-71.04773103795107,8000.00,12395.14,5309
b642dfbb-3505-98b4-f431-7c8cf417a01c,1990-06-07,,999-51-7050,S99936856,X57373339X,Mr.,Nestor901,Ernest565,Tillman293,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,301 Kreiger Trafficway Suite 71,Fairhaven,Massachusetts,Bristol County,,00000,41.597768601103645,-70.90686400038746,4550.00,9841.14,17740
618e2996-aeae-8ac8-fa6c-349efd15daf7,2002-11-16,,999-10-7547,S99998889,X34828347X,Mr.,Trey250,Erasmo545,Rolfson709,,,,white,nonhispanic,M,West Bridgewater  Massachusetts  US,918 Parker Avenue,Southampton,Massachusetts,Hampshire County,,00000,42.179276457127145,-72.78252453635461,14249.54,0.00,50364
1f9bb4e6-b7cc-80d9-c2a8-c98378fed3e8,1971-08-08,,999-42-1473,S99914564,X70992562X,Mrs.,Chere867,Sharonda198,Reinger292,,Rohan584,M,white,nonhispanic,F,Edgartown  Massachusetts  US,845 Breitenberg Glen,Wilmington,Massachusetts,Middlesex County,25017,01887,42.60281491374927,-71.1809530489666,17382.50,0.00,138569
49da4a61-a2fa-2125-1619-9a644f5123e9,1998-02-10,,999-98-1266,S99984454,X40507490X,Mr.,Malik994,Perry780,Shields502,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,413 Kuhic Estate,Boston,Massachusetts,Suffolk County,25025,02124,42.29897605561198,-71.08205786575499,14374.78,0.00,946773
1050573a-e41d-d125-1268-6b8b4889a6b8,1982-01-11,,999-61-2683,S99939846,X95677550X,Mr.,Hayden835,Marcelino726,Pouros728,,,S,asian,nonhispanic,M,Southbridge  Massachusetts  US,734 Runte Trafficway Suite 77,Holyoke,Massachusetts,Hampden County,25013,01040,42.20179387670877,-72.66507248388564,14658.16,0.00,127186
6509de6a-e3d5-d48f-61f9-a6b9c5354c9d,2005-01-04,,999-17-9149,S99925319,X19484468X,Ms.,Aiko748,Fae378,Kunze215,,,,white,nonhispanic,F,Ware  Massachusetts  US,351 Hansen Tunnel,Adams,Massachusetts,Berkshire County,25003,01220,42.59529840178007,-73.07660473441385,13159.94,0.00,42000
4e2356e0-9b05-c644-ee94-36b0a383569b,1969-04-28,,999-12-5094,S99938229,X01094882X,Mr.,Erich201,Jimmy858,Quigley282,,,M,black,nonhispanic,M,Sudbury  Massachusetts  US,102 Donnelly Lane,Duxbury,Massachusetts,Plymouth County,25023,02332,42.08681852143392,-70.65673648387217,18076.74,0.00,75043
4a2973d2-20a4-f8ad-6daa-24ac634288ac,1994-05-18,,999-86-8240,S99926220,X43263429X,Mrs.,Emmie273,,Witting912,,Pfeffer420,M,white,nonhispanic,F,Malden  Massachusetts  US,462 Hudson Park,Waltham,Massachusetts,Middlesex County,25017,02452,42.445738672336205,-71.20900752759103,15069.26,0.00,92102
23b2748f-f947-ab16-a59c-ec27c3dc2b88,1963-12-21,,999-75-8867,S99992067,X93115393X,Mr.,Alan320,Mohamed943,McKenzie376,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,927 Ortiz Approach Apt 46,Belmont,Massachusetts,Middlesex County,25017,02138,42.42876947594868,-71.2281555465209,22138.68,302.06,789989
92fb0e68-2998-4a3c-056d-ed2d827e1cf1,1920-09-15,,999-11-6711,S99999348,X94304247X,Mrs.,Renita685,Ruthe70,Braun514,,Lesch175,D,white,nonhispanic,F,Whitinsville  Massachusetts  US,639 Jakubowski Corner,Arlington,Massachusetts,Middlesex County,25017,02476,42.41849928763665,-71.20311974638066,8455.52,18091.62,11123
4a963989-0d8e-f954-2480-88a3908b0581,1974-07-02,,999-56-6502,S99992216,X01133119X,Mr.,Luciano237,Jermaine675,Bogisich202,JD,,S,hawaiian,nonhispanic,M,Boston  Massachusetts  US,1007 Leuschke Crossing Suite 52,Attleboro,Massachusetts,Bristol County,25005,02703,41.96077779796689,-71.30102327669458,17802.34,0.00,58879
132c9d5f-b75d-6374-6883-32cbe92c9679,1978-11-06,,999-41-1832,S99945010,X78196647X,Mr.,Jason347,Demetrius568,Senger904,,,M,white,nonhispanic,M,Bellingham  Massachusetts  US,117 Hodkiewicz Trace,Bedford,Massachusetts,Middlesex County,25017,01730,42.50317774970466,-71.25658152443287,17938.34,0.00,67371
645b3de1-e897-64dd-ef8d-f187dc9d6835,1989-12-08,,999-73-2451,S99964108,X37081282X,Mrs.,Hildegard72,Cindy893,Gerlach374,,Pfeffer420,M,white,nonhispanic,F,Monson  Massachusetts  US,731 Schinner Ville Unit 1,Ashland,Massachusetts,Middlesex County,,00000,42.29346115226786,-71.50250549761545,16572.46,0.00,40205
e921b70d-c5cf-33ca-298f-901ebac11dde,2005-06-23,,999-51-4978,S99911620,X69480769X,Ms.,Deadra347,Rosalyn434,Tillman293,,,,white,nonhispanic,F,Taunton  Massachusetts  US,202 Parisian Glen Suite 25,Oxford,Massachusetts,Worcester County,25027,01540,42.10455137462324,-71.81397593466525,13425.88,0.00,42585
e74027b2-002c-a648-5042-b9fc4f9f80e5,2005-08-03,,999-75-4034,S99980781,X16051532X,Ms.,Lettie611,Rebecca981,Rath779,,,,black,nonhispanic,F,Bolton  Massachusetts  US,458 Aufderhar Road,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38942210852904,-71.0201427080158,12666.84,629.10,113424
ae772ea8-dec6-5f68-b398-2cd2f1ecd97c,1976-09-09,,999-18-5951,S99967572,X90346149X,Mrs.,Debi992,Jaclyn627,Sipes176,,Predovic534,M,white,nonhispanic,F,Winthrop  Massachusetts  US,1095 Shanahan Quay Unit 40,Plainville,Massachusetts,Norfolk County,,00000,41.99733291854643,-71.30653173369626,16302.34,0.00,55442
a91dacf0-75bd-e129-4d7f-b757cfc7a12c,1978-10-19,,999-71-4676,S99934471,X58815925X,Mrs.,Neta452,,Johnson679,,Pacocha935,D,white,nonhispanic,F,Holden  Massachusetts  US,605 Moore Promenade,Haverhill,Massachusetts,Essex County,25009,01835,42.77488346820356,-71.14136720030223,16028.46,0.00,151865
f03f6894-54d8-6ab4-1022-284bd87ff7da,1944-01-02,,999-30-1897,S99942053,X05110759X,Mrs.,Mandy775,,Stiedemann542,,Kihn564,M,white,nonhispanic,F,Bedford  Massachusetts  US,776 Spencer Course Suite 26,West Falmouth,Massachusetts,Barnstable County,25001,02574,41.552427597870896,-70.60130741936075,19749.16,1747.24,394952
d9aee469-b9ff-1fc4-2b28-322430471486,1963-09-08,,999-76-6228,S99946405,X36626375X,Mr.,Rene434,Alec433,Turcotte120,,,D,white,nonhispanic,M,Palmer  Massachusetts  US,573 Stoltenberg Haven Unit 94,Springfield,Massachusetts,Hampden County,25013,01020,42.088288371086016,-72.58563365360767,21207.76,0.00,107301
0c315089-c68e-98c7-df00-4bccbe4920d7,1985-05-21,,999-49-1690,S99982173,X61268462X,Ms.,Creola518,Ariane992,Bruen238,,,S,asian,nonhispanic,F,Kingston  Massachusetts  US,291 Ferry Harbor Suite 33,Woburn,Massachusetts,Middlesex County,25017,01801,42.415732641931996,-71.17369118566376,14144.44,520.30,92247
d9896ece-8362-1da9-0377-0d04938a91b0,1928-01-31,,999-12-8859,S99938955,X44853686X,Mrs.,Renata373,Jeannette562,Lind531,,Hessel84,W,white,nonhispanic,F,Mashpee  Massachusetts  US,685 Leannon Lane,Boylston,Massachusetts,Worcester County,,00000,42.39437551139961,-71.72564590763308,22636.26,2406.60,837802
de6bbe4a-c68e-6c8e-a2ab-8d3d37074f3f,1996-06-20,,999-81-1347,S99934973,X96408901X,Mr.,Keven605,Waldo53,Sauer652,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,845 McDermott Skyway,Somerville,Massachusetts,Middlesex County,25017,02144,42.4003303672097,-71.04084719337713,7410.34,7113.60,25065
0e4a39dc-3819-8d0c-bc32-ca331074db53,1977-12-21,,999-89-5037,S99979221,X53190290X,Mr.,Tyler508,Harley673,Ward668,,,D,white,nonhispanic,M,Winchester  Massachusetts  US,533 Gislason Mission,Fairhaven,Massachusetts,Bristol County,,00000,41.59936990235456,-70.86736038089029,14126.00,0.00,134891
253f603b-b2e7-5730-14ba-e5da5392dc93,1952-01-23,,999-82-4721,S99979413,X69974966X,Mr.,Lacy523,Vincent299,Bechtelar572,,,M,white,nonhispanic,M,Bourne  Massachusetts  US,769 Ziemann Rapid Apt 61,Foxborough,Massachusetts,Norfolk County,25021,02035,42.03337495985545,-71.27871923470481,23454.10,1307.44,41102
212e4420-9320-6b35-8970-9e6eac73cc21,2005-05-11,,999-67-5975,S99955447,X52565223X,Ms.,Delena885,Mitsuko474,Runte676,,,,white,nonhispanic,F,Merrimac  Massachusetts  US,478 Emmerich Wall Unit 28,Boston,Massachusetts,Suffolk County,25025,02114,42.317124222223256,-71.17103431054035,12757.20,0.00,49212
d70d7fad-3fe4-5c42-d29b-479fa940b61c,1996-12-30,,999-80-1756,S99925343,X84934344X,Mr.,Wade235,Rey54,Deckow585,,,M,white,nonhispanic,M,Andover  Massachusetts  US,489 Prohaska Crossing Unit 31,Groton,Massachusetts,Middlesex County,25017,01450,42.64848409191377,-71.60093379953838,15341.54,0.00,249204
88a6e1de-49e8-0df0-fad8-8ba77fd5539b,2004-11-15,,999-12-5195,S99927863,X78907023X,Ms.,Madaline59,Kera17,Bruen238,,,,white,nonhispanic,F,Somerville  Massachusetts  US,931 Moore Flat Apt 57,Amherst,Massachusetts,Hampshire County,,00000,42.372397475008256,-72.55328294055235,13266.15,847.11,63679
6dd65dfb-896e-eda7-8d46-f76df9b6b78b,1992-04-17,,999-52-3870,S99985393,X96288216X,Mr.,Antwan357,Tobias236,Gerlach374,,,M,asian,nonhispanic,M,Milford  Massachusetts  US,244 Mayer Vale,Bedford,Massachusetts,Middlesex County,25017,01730,42.463239909034186,-71.29548306425782,15314.84,846.70,41261
fb245ec8-5eeb-5909-a3a7-e16c0aab14bf,1944-03-24,,999-67-4897,S99967212,X09675380X,Mrs.,Winona266,Eilene124,Muller251,,Rolfson709,M,white,nonhispanic,F,Cambridge  Massachusetts  US,187 Willms Vale,Lexington,Massachusetts,Middlesex County,25017,02420,42.42992227062502,-71.25642762804934,24789.50,1747.24,95198
cd1fa1ca-5f89-59d0-5a9d-98df4309437e,1961-05-04,,999-13-8671,S99922130,X22857219X,Mrs.,Reina25,Bev675,Stamm704,,Halvorson124,M,white,nonhispanic,F,Framingham  Massachusetts  US,860 Weber Road Apt 77,Attleboro,Massachusetts,Bristol County,44007,02861,41.95428392747616,-71.28845267351332,16041.94,3535.60,23746
cc275ebe-ba99-2448-a89b-f1cbe0140243,1966-06-09,,999-36-5712,S99977842,X24792384X,Mrs.,Hye44,,Volkman526,,Crona259,M,white,hispanic,F,Salem  Massachusetts  US,673 Walter Rest,Wilbraham,Massachusetts,Hampden County,25013,01095,42.138134595588554,-72.41009163282908,7050.00,11436.34,2800
2ec57a45-10ac-16f7-699c-2f48dd7a197d,1955-08-29,,999-22-6356,S99930075,X12510953X,Mr.,Les282,Marquis364,Bergstrom287,,,S,white,nonhispanic,M,Boston  Massachusetts  US,826 Pagac Drive Apt 59,Agawam,Massachusetts,Hampden County,25013,01030,42.09638891974444,-72.65286552030851,20691.98,1067.96,85629
3e7625f4-6e13-9098-4ab7-82de7c159907,1994-01-29,,999-49-8304,S99993992,X74137724X,Mr.,Curtis94,Jed345,Becker968,,,M,black,nonhispanic,M,Woburn  Massachusetts  US,257 Larkin Park,Ludlow,Massachusetts,Hampden County,,00000,42.16265921775575,-72.4254772599561,15199.76,0.00,60417
4e25f22f-799d-57ab-51e6-8d8101702a66,1992-03-23,,999-12-3238,S99934349,X16808109X,Mr.,Fred155,Deon400,Stehr398,,,S,black,nonhispanic,M,Athol  Massachusetts  US,474 O'Reilly Flat,Springfield,Massachusetts,Hampden County,25013,01107,42.17511858824353,-72.55504314243481,4650.00,10954.38,14633
f17b5c3b-d83c-6fe2-4996-0a5bc811a6d9,1968-11-01,,999-69-5804,S99949825,X77725523X,Mr.,Quinn173,Cyrus914,Bosco882,,,S,white,nonhispanic,M,Boston  Massachusetts  US,417 Daugherty Lock,New Bedford,Massachusetts,Bristol County,25005,02740,41.58176619576452,-70.93692230551076,19951.54,1261.20,28552
3112f5f3-2e88-5abd-ac24-b5ec8a7c3413,1981-12-03,,999-82-4690,S99966055,X44053653X,Mrs.,Celeste191,Christy428,Kulas532,,Grady603,M,white,nonhispanic,F,Belchertown  Massachusetts  US,1099 Walsh Manor Apt 41,Abington,Massachusetts,Plymouth County,25023,02351,42.068581418441575,-70.97317823040667,15587.54,2213.20,31342
acafc71f-5b8c-017f-b008-23c66df8491d,1957-12-21,,999-22-2714,S99935500,X33869165X,Mrs.,Nelda514,Tammera223,Waelchi213,,Boehm581,M,asian,nonhispanic,F,Westfield  Massachusetts  US,248 Hansen Plaza Unit 58,Millis,Massachusetts,Norfolk County,,00000,42.18655933093119,-71.3419633430382,20686.14,391.40,148624
f9a59a6d-998c-ce39-12b6-6f6f89ce866e,1972-06-16,,999-21-5488,S99985349,X63030741X,Mrs.,Gerri75,,Schoen8,,Paucek755,M,white,nonhispanic,F,Dedham  Massachusetts  US,318 Schamberger Stravenue Suite 34,Danvers,Massachusetts,Essex County,25009,01923,42.5872183444674,-70.98681885949787,18621.54,0.00,40089
03368b64-36e2-e031-2e10-10a4bf9ddddc,1960-07-17,,999-88-8857,S99921748,X48378985X,Mr.,Milo271,Stewart672,Doyle959,,,M,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,211 Stokes Rue Unit 31,Braintree,Massachusetts,Norfolk County,25021,02184,42.16250508663333,-70.96099742470325,21953.14,351.60,94003
d72d0cc8-e909-8ce7-606f-adb4d517218c,1999-09-08,,999-28-9663,S99927946,X46685231X,Mr.,Jefferey580,Tory770,Ortiz186,,,,white,nonhispanic,M,Worcester  Massachusetts  US,717 Doyle Extension,Reading,Massachusetts,Middlesex County,25017,01867,42.5788984002362,-71.12840846043103,13705.54,0.00,135782
a3942ba6-2cf0-1b09-354e-c06cde9dbd30,1981-03-14,,999-80-8206,S99966996,X03273532X,Mr.,Benedict104,Dusty207,Runolfsdottir785,,,D,white,nonhispanic,M,Boston  Massachusetts  US,1000 Kshlerin Wynd,Athol,Massachusetts,Worcester County,25027,01331,42.58613755405288,-72.21040506122176,10748.84,5415.90,23467
2dae7025-c266-5887-1444-bcdc2adaaebf,1957-05-21,,999-45-9867,S99938043,X18502759X,Mr.,Óscar156,,Piña753,,,M,white,hispanic,M,Caracas  Capital District  VE,750 Murazik Viaduct Suite 9,Boston,Massachusetts,Suffolk County,25025,02199,42.282839356971266,-71.07367186699757,6850.00,12052.00,5828
67289883-b6e8-85d3-6775-a61c479c6554,1957-06-24,,999-30-7483,S99947177,X31029679X,Mrs.,Valene773,Etsuko685,Schiller186,,Willms744,M,white,nonhispanic,F,Lowell  Massachusetts  US,329 Schuppe Common Apt 11,Hingham,Massachusetts,Plymouth County,25023,02043,42.2309018981906,-70.88552053011861,19688.34,423.24,598086
89fc67ed-55e8-771f-67ab-ade3d58e9cdf,1952-07-03,,999-46-4901,S99953834,X11436984X,Mr.,Dave764,,Stanton715,,,M,white,nonhispanic,M,Sterling  Massachusetts  US,880 Leffler Annex,Sturbridge,Massachusetts,Worcester County,25027,01507,42.145006826248206,-72.05239456288417,10083.00,14814.54,7325
95e9ad10-f7c2-5a1e-84a9-9edf73d8c61a,1968-06-05,,999-86-1780,S99921553,X49965512X,Mr.,Armand155,Darryl392,Rath779,,,M,white,nonhispanic,M,Natick  Massachusetts  US,903 Borer Neck,Worcester,Massachusetts,Worcester County,25027,01607,42.24640820651364,-71.81904834555702,19986.06,0.00,106258
9e0cca20-6e6b-fdab-e351-519893bd7da0,1990-06-19,,999-91-3227,S99977207,X97216665X,Mr.,Maximo817,Val761,Gutmann970,,,D,asian,nonhispanic,M,Malden  Massachusetts  US,581 Wyman Glen Unit 69,Dedham,Massachusetts,Norfolk County,25021,02090,42.29456242294558,-71.20275766746373,13833.98,0.00,85291
8202acf1-c138-0366-3a24-5cb077c71e23,1960-03-30,,999-26-6257,S99967355,X47948381X,Mr.,Percy315,Freeman822,Becker968,,,S,white,nonhispanic,M,Dracut  Massachusetts  US,976 Rau Well Apt 29,Saugus,Massachusetts,Essex County,25009,01906,42.43998106187478,-71.00008251849613,22764.96,351.60,87560
